Team,Offensive,Defensive
0.0,33.43006271163431,42.40078126550215
0.0,29.570934401683456,58.935041296559845
0.0,32.843893516499776,44.77476912372769
0.0,22.459832652450128,62.2075001111543
0.0,32.58900630658061,44.90460224684632
0.0,0.0,48.33137139434075
0.0,21.711435170816227,49.03272990515279
0.0,28.677467091342976,51.015801645815735
0.0,21.514729857540548,52.54838972965865
0.0,23.53505583668729,53.58004756496902
0.0,24.985693168845025,53.92413898178546
0.0,8.360024009019625,47.18587528624005
0.0,26.48907428555959,48.86452748606616
0.0,28.244860690133056,35.891761733007215
0.0,12.70031199757329,35.41242635578116
0.0,30.696320156907543,52.0659604690165
0.0,25.127050098174355,45.33925180682076
0.0,24.98660930068185,60.038667144283565
0.0,27.891871468307254,64.86115078511654
0.0,39.41717842486831,60.78662002206504
0.0,32.922890662868326,52.62192046765663
0.0,29.200799589626477,52.89479214264095
0.0,36.36415845392664,57.800023043377
0.0,27.326340071692517,54.53298652507277
0.0,45.87550639059842,43.54410515954183
0.0,22.19035458341813,71.42002228255552
0.0,32.997759157309986,58.98105715866325
0.0,7.829513487432468,38.62545649542217
0.0,34.72498840927946,50.38601219460824
0.0,17.804410308952043,42.29802779653869
0.0,25.523752412682704,53.71215120468353
0.0,18.420063336347315,60.37643481312082
0.0,29.13740979312789,64.56440224416247
0.0,32.292943471789314,53.8267255538327
0.0,14.224756052306136,38.29308761731533
0.0,15.21101887661181,48.27629469425328
0.0,17.719799810399294,47.13847232695456
0.0,26.905532544641066,36.37750559169744
0.0,10.955772032481812,43.793354256989446
0.0,28.705830799995603,44.97838231981399
0.0,24.86660935935723,61.07836664371292
0.0,32.08473930362764,53.27287744420723
0.0,13.688112636907867,52.16998558060695
0.0,20.84867657907889,44.31199612707291
0.0,34.691765803487314,52.12627303338709
0.0,44.82681362838396,60.21620352815774
0.0,22.9469487756067,50.03625294424215
0.0,36.6581082762189,45.43006561076135
0.0,15.946553037511094,51.96289907858093
0.0,10.16587128116262,61.57180947192623
0.0,34.48339068646173,49.48454343761843
0.0,21.4246759025146,65.80847292092614
0.0,28.10580131580484,46.91436977533149
0.0,24.404872568643636,34.509524688447584
0.0,30.89370994560671,38.90876918054903
0.0,24.93035562985298,54.05690227950798
0.0,14.699721882908785,43.36967502615293
0.0,17.711464371265798,72.94775507824042
0.0,24.37821392979628,51.5781387997584
0.0,12.746023667241564,35.21621404571055
0.0,14.664549364315128,61.48388032558362
0.0,20.60764864706426,44.74720169055055
0.0,29.58640206510253,43.972077050360106
0.0,4.652246688760194,51.67630830642467
0.0,28.12360037080657,52.45264325838978
0.0,30.90186507224645,52.55319773608372
0.0,24.77691112978843,44.00697835461772
0.0,20.970076035850603,50.30000103733176
0.0,34.57649137299925,45.60516381151821
0.0,22.380676228572607,70.22373222214914
0.0,9.929686433559944,42.98273007292384
0.0,22.143543585848757,44.09812155586347
0.0,23.629622847452247,60.842300720595645
0.0,38.34442702168637,50.49723720908568
0.0,19.41305356505157,59.65450944793768
0.0,9.968198605455656,41.13838761079398
0.0,41.991612924599664,68.96746210938298
0.0,26.83647056330983,61.038572758443394
0.0,34.98851658326188,46.25956771204839
0.0,0.0,48.89086402015499
0.0,12.791991224232255,50.78478628162869
0.0,26.948469221607464,43.76077915930857
0.0,28.28318764446597,39.05910072262681
0.0,20.655965701766185,69.08309440720356
0.0,17.62103757363262,34.011490308004056
0.0,21.591855360096982,42.8444449272628
0.0,22.5627161325152,44.99238067795119
0.0,27.25990396406671,53.24232491869174
0.0,24.504299539783037,51.21289224801737
0.0,33.30085721800081,60.53467974144995
0.0,32.18417898385871,46.20893897307551
0.0,27.133450572935992,38.65731270820912
0.0,27.75624904079209,39.175451575692186
0.0,22.50497200371086,46.920046606364345
0.0,29.85350191652211,62.75307581778404
0.0,26.694058094973883,64.08762531825936
0.0,38.65858706107274,55.71792087243329
0.0,30.13531947179919,45.84015669388802
0.0,21.728677820906004,30.35483156356658
0.0,36.58843462577148,42.2218389216157
0.0,23.10127366678882,31.96009019412237
0.0,20.91672496224122,72.7609398983298
0.0,14.602617430514185,48.815610196932376
0.0,34.028747522704705,45.5596011415178
0.0,31.268390078350198,49.02520875300824
0.0,20.832137683418043,42.288719833526194
0.0,23.289871509873187,44.600033120207485
0.0,18.145951290241825,36.353100080296095
0.0,28.0692403760875,36.987079752488526
0.0,34.54810575745317,65.83158394232318
0.0,33.68209514469763,51.47025842196959
0.0,24.87412458696859,37.60467477247276
0.0,20.097440194057725,38.62144264115452
0.0,23.30740645174714,51.80313117696507
0.0,21.86535667819856,41.170981895175615
0.0,12.728232986359956,61.16778608430725
0.0,17.710264453037386,50.442704962147424
0.0,21.720024419968563,54.845022743143694
0.0,13.625037037676698,38.599694038214686
0.0,39.06880580355091,56.233106917498695
0.0,39.11618816787038,38.95845868977947
0.0,28.597506683350456,46.343488061071184
0.0,16.055691393360775,53.32922317889145
0.0,17.452179986578546,48.96245963040974
0.0,17.83390087697208,55.109034877916514
0.0,38.81426835671896,31.77980620484202
0.0,8.07946666786328,42.785127136967205
0.0,20.46799010573605,47.137711646628375
0.0,18.40631701663397,54.91797402604338
0.0,5.3139191752600645,71.57672901376736
0.0,20.9921044282992,57.39748164585466
0.0,21.76217463549702,32.38886613469758
0.0,17.715784985441275,37.73872447553156
0.0,13.48654682232116,54.19637985231381
0.0,21.272160757914698,53.05938576437652
0.0,13.738124446320503,74.35001749958968
0.0,28.63488718558661,45.07993411831709
0.0,8.17946088747889,54.660312093975634
0.0,38.2640968784888,40.75863542630569
0.0,12.758417236481364,39.55959381855494
0.0,53.24673190092557,67.03113752281256
0.0,21.47930182913453,60.66749728385118
0.0,9.49989287429066,57.72902587350052
0.0,18.539975415868284,39.102720494263984
0.0,28.57675229219857,61.13015211013616
0.0,21.516951916026976,58.068074953117566
0.0,49.81525956580538,60.8921397801066
0.0,19.00394031166364,30.093089906669395
0.0,32.31864104464957,54.03020386765096
0.0,28.062851032430395,71.65427259214177
0.0,20.08490547690236,45.04957031229822
0.0,24.067137890969263,37.12611409849153
0.0,23.835884042461515,39.516091066399895
0.0,18.862527052710305,47.30179156801319
0.0,12.420409380246792,35.46043062584964
0.0,28.64134887268527,17.505675037408103
0.0,30.239324473122544,55.317158040489424
0.0,26.770149599716227,38.63844527351742
0.0,23.250286431925534,47.21093952978171
0.0,36.43829972473031,53.66859944058301
0.0,16.246895575537142,38.67782860333011
0.0,22.845424850928797,41.309529378453135
0.0,19.626693913379693,39.71500244385245
0.0,18.423961458746263,45.09767215437872
0.0,14.991593319910535,43.53489393754583
0.0,13.168180639291656,44.262042115419504
0.0,13.487096096054128,61.00036494907624
0.0,24.492775726004385,42.82111563393713
0.0,30.69964703945798,44.70390741724251
0.0,22.17991136438404,51.09463878737585
0.0,18.21259221153748,55.03809209283423
0.0,14.553642095381074,63.54476760123461
0.0,24.69631524424743,49.0939906410536
0.0,0.7568216688337692,44.22851480719461
0.0,18.635467834479776,46.77114451505365
0.0,33.88603631388965,42.55175313873493
0.0,34.05443992644192,60.775082423136666
0.0,17.42624970925798,66.14865810884788
0.0,12.753096990096395,46.16465282754193
0.0,16.70995640110616,70.0797913675907
0.0,20.92729285216145,44.00050685351528
0.0,29.14337018742468,37.007026359801245
0.0,27.53066323209781,55.79640954008331
0.0,15.082810835064285,34.56118977802779
0.0,31.865336847223865,51.56574910917092
0.0,21.300182457201142,50.06519290780815
0.0,21.101516721485847,45.01393402537786
0.0,28.221387803943152,40.9185265027122
0.0,31.60407670799585,54.737795479878365
0.0,21.70770320239813,73.31296453394297
0.0,33.111074207637905,35.37505880318504
0.0,11.879621425099762,53.9629499780586
0.0,31.6547587524414,43.96637177704932
0.0,24.364667960896877,26.775652384988412
0.0,24.46894827357037,61.99680936871524
0.0,25.794802347338507,41.68389370746458
0.0,12.769744403767609,57.76331554291527
0.0,21.44614937048993,43.78691885117833
0.0,22.103260638228576,30.90759477972632
0.0,17.0817279390852,39.197217358184346
0.0,32.77095885115062,53.05344951897964
0.0,36.4251702508254,51.103114618194994
0.0,26.83483243077431,49.07491029606428
0.0,15.534509875681312,50.02258997266496
0.0,14.135169172584842,46.71680996366086
0.0,27.44895552937264,59.15831201136034
0.0,11.000562871029263,39.9584763349085
0.0,33.06962552699913,36.89643760183403
0.0,9.50788455121582,46.066957767994296
0.0,20.918168337528453,46.16032930436854
0.0,18.099519176335257,58.1083559807423
0.0,31.63788043645565,45.79067316790738
0.0,15.989848328459818,45.70635707232701
0.0,23.082540399939475,36.186958726086345
0.0,22.558895607207727,53.90456240433708
0.0,16.73833056189332,49.66259851225081
0.0,25.88710321707412,35.7678582131186
0.0,23.56241953888637,63.682057964407726
0.0,28.83465486623187,45.80623241742473
0.0,27.513126181227,50.1472565900369
0.0,18.29102516837384,38.6002193542802
0.0,15.05773461632193,44.603877448600535
0.0,23.89678235606021,63.987323619093495
0.0,18.392542820263174,56.09400734842957
0.0,21.55809591063913,42.65443385106772
0.0,19.051989009531944,41.587722306673214
0.0,36.82955547014562,37.55926456443173
0.0,26.055356214047045,43.802944848979095
1.0,45.95091547206755,67.17000734922166
1.0,44.46385400815622,66.76419900308812
1.0,43.0759018260435,76.14294485077153
1.0,53.72423643568026,71.44835276361474
1.0,53.24300681085289,79.3677313371537
1.0,48.70013086845205,83.09143730868112
1.0,59.30437818179129,63.21888967946618
1.0,61.25320673891318,72.25329544673706
1.0,57.42078878747772,80.69854878250823
1.0,48.66263807642923,90.24599869942791
1.0,38.85646124079087,64.93338441500407
1.0,49.09158785622624,75.17988941467277
1.0,44.009599670481016,81.90869300452201
1.0,47.562926405184605,69.65511947217118
1.0,55.40468291538677,85.29644234707672
1.0,43.937102273915805,85.43053987141684
1.0,31.05062231744347,59.44090308349804
1.0,64.61269558197387,77.46870735996863
1.0,69.9411763022855,73.73221139341383
1.0,46.23941741708828,81.69540813461214
1.0,39.77406864426694,79.33690885800455
1.0,61.64904513270298,69.07847350390449
1.0,45.65963273757277,80.09626806285189
1.0,44.75363644251199,65.20743295915287
1.0,61.52921781703347,81.79864833586277
1.0,61.95970403859411,56.598707142609626
1.0,36.14364018226489,79.36960836314653
1.0,54.07917665769838,70.73153949948572
1.0,47.277459124282494,87.09420907842983
1.0,37.65852620116232,74.47886242035283
1.0,50.55887050424848,69.03076975939352
1.0,45.98423460728833,67.93392392149678
1.0,56.99833218180105,76.54776216554065
1.0,35.24803998254619,80.86139127525566
1.0,51.76969918631773,89.61357139775903
1.0,51.18948601116992,84.10468343097367
1.0,53.476992399260666,77.56381875112318
1.0,49.36165233302127,52.52467779505525
1.0,48.28898078790112,71.73478379175575
1.0,49.88747515233799,77.97169545406169
1.0,60.152614093958974,83.26514133492282
1.0,63.83442967401562,64.63601754373927
1.0,55.34850080241063,58.02496765394158
1.0,50.96575965636998,76.30597440432341
1.0,52.6696091676768,63.114790340148005
1.0,54.36657202036275,90.0469755899403
1.0,61.20417655529501,78.14793379829732
1.0,53.29832764768763,93.09064514482074
1.0,56.80541931021519,85.15915961591847
1.0,41.827112682528856,83.3323419745472
1.0,52.06960199681798,78.01309655480917
1.0,51.18271179374704,75.31086261016542
1.0,50.20939446532101,67.69964465566576
1.0,43.71089782871349,69.3960351349715
1.0,44.94494849943997,73.24744500406685
1.0,53.28611566988067,91.77884043207864
1.0,66.46504090976158,78.92025052992068
1.0,54.387016105064255,86.75768658834284
1.0,54.67440362079603,58.546404788149886
1.0,47.59651454929022,66.80656668238906
1.0,53.74995322537983,78.80828998371184
1.0,58.801244671785824,74.28544162500827
1.0,55.65153787761624,82.32452390228943
1.0,43.86547965861772,75.11001721866467
1.0,46.60303883996048,75.86886334022716
1.0,59.31738537103807,76.49531963143231
1.0,38.61832251175678,89.44754690053752
1.0,53.05298375722306,72.68591504317403
1.0,51.05725206209404,76.51318940577097
1.0,61.44208385183381,66.14493729342267
1.0,53.79839271547764,77.46464256662148
1.0,54.306077456647216,90.34168752329349
1.0,65.3031169493187,66.46017606420939
1.0,57.85130470908437,81.54903855402607
1.0,50.946284139589565,75.81617303681452
1.0,60.30269620302221,56.86991639733684
1.0,68.77733772505512,90.89478908576916
1.0,64.36028624437296,81.53648663491767
1.0,41.28962670971427,82.4052088387704
1.0,54.673252075441184,64.41071658618155
1.0,56.04418422851266,62.7956881338316
1.0,72.37162932831112,87.34948960383164
1.0,61.75055576672391,39.29361130193014
1.0,44.79427666302588,70.90665088739149
1.0,69.99124019957478,61.77112531230145
1.0,60.88022065356773,58.25146954675597
1.0,57.58886601216903,55.239871387370535
1.0,60.70554007479306,62.66208717781137
1.0,59.70482990092015,66.11170684952694
1.0,53.35037346362785,62.61030492585469
1.0,59.86327415735108,98.23387622173354
1.0,40.1903669659733,70.28986010789326
1.0,53.47959829761064,70.79277353108736
1.0,62.52734727080599,86.93653400719205
1.0,40.11246029880988,76.95510538245118
1.0,44.09638943339204,69.18301804057035
1.0,50.45284287671263,73.53363208117935
1.0,59.7887579590076,88.84130907260666
1.0,53.0616341756502,69.84956688414476
1.0,51.66414557376648,69.96625339198364
1.0,49.972058233206894,83.77276907624203
1.0,46.357986079616815,62.38063724822355
1.0,45.23186113514379,71.1023743066712
1.0,50.17378694430722,61.37607296641565
1.0,62.7970835309322,82.87097018211072
1.0,49.660269945097866,78.1377987998034
1.0,43.99590962876058,74.09837719589235
1.0,55.94509136888584,80.38877469364648
1.0,38.428216012376765,79.20742763285035
1.0,42.44381784655722,56.14381629352069
1.0,36.45335558571479,64.87684183061705
1.0,52.234551204470016,64.46057524145573
1.0,47.7003712502693,61.34263519157074
1.0,57.49957537004249,66.11347131852847
1.0,42.62521944287465,80.14402336928366
1.0,39.99838075251714,88.40173562462654
1.0,49.030929115758966,57.069674909683286
1.0,58.25973831143256,87.13827542156213
1.0,45.24282178471846,68.8507549847954
1.0,43.28678083067432,75.58020224618394
1.0,51.85920162854239,79.58595326452884
1.0,52.078639915045216,83.92180619523235
1.0,44.15448915015944,60.8751865230649
1.0,57.50842974726184,67.5953486431522
1.0,50.70582846890864,70.14402423791037
1.0,49.33130107549749,75.15160346472769
1.0,32.528737209884625,63.21385672933332
1.0,45.68908638148449,80.4632486150701
1.0,25.61324327553607,59.14200990414615
1.0,63.14878812330157,92.63362342145354
1.0,40.16176554599584,72.17480090910051
1.0,51.904991185864,79.2323129420175
1.0,63.58979968888753,75.88960991965273
1.0,43.55027226135781,75.22389810052569
1.0,47.60984224861621,72.06213784358904
1.0,46.73716664085504,73.42319944421808
1.0,43.46261079643666,90.74848086564629
1.0,45.06726986536709,84.42809104979777
1.0,35.29123856437409,85.31042123130048
1.0,48.49380554139584,91.4240376378857
1.0,60.074222074591056,59.63576266467861
1.0,62.027562512062616,79.24489744498356
1.0,43.711679676081616,69.04624758837441
1.0,50.596412241893056,71.90619437531012
1.0,54.9395724771883,63.3713426609978
1.0,43.12048000829627,64.59289295445903
1.0,52.490472070491485,71.09293583247226
1.0,52.28578545348111,87.78937681434934
1.0,52.19902985046829,78.5922962263993
1.0,63.27546240188817,63.97422996136356
1.0,44.75875378835208,80.74638797345546
1.0,35.67494889582879,75.03094476492788
1.0,52.30479428300072,89.10189754165805
1.0,39.77351585731578,61.2939850169035
1.0,33.41011728450168,68.60965932848309
1.0,57.5050108763695,80.63659534366147
1.0,48.70187621304328,67.85742934163459
1.0,41.12381524244878,75.64558113952272
1.0,35.56946944871916,85.57796003439489
1.0,51.62756666798447,73.55241507239118
1.0,63.7441679510857,61.13808679065599
1.0,31.06642632053073,74.83276021701047
1.0,59.00209251835625,91.48069135483786
1.0,36.47865259587444,62.22004838467655
1.0,51.89906092595446,75.12846570266309
1.0,53.871828640212165,78.5511544124903
1.0,46.39528346281647,71.8385366551476
1.0,59.70895220269099,87.54565339388992
1.0,46.17045076663805,86.64810648652004
1.0,58.78088158990122,73.79994740511938
1.0,46.19310898933648,73.55503204761703
1.0,37.11998273523562,84.24420333371938
1.0,39.93420663570038,78.4585133058079
1.0,46.09205001241166,72.32635670748147
1.0,52.57867763198949,89.02179096639681
1.0,76.08582643965197,81.75884435614476
1.0,51.78393931242866,80.34895239502558
1.0,56.83087315622972,75.02968386467224
1.0,41.82610376270378,74.24137184246798
1.0,42.46370749782911,77.12054391933545
1.0,34.50487787741196,64.37517554246385
1.0,43.93979154334753,69.36111457144428
1.0,43.54884739504973,80.82425870412511
1.0,55.71815377625705,73.24926056019717
1.0,56.67491017980407,94.07372102729228
1.0,58.855916219785485,75.98744383180221
1.0,42.52668454900121,62.93597679834835
1.0,58.61594007211696,75.20458382356969
1.0,43.53330888198874,55.45362993363359
1.0,37.13243515704925,62.200251390639465
1.0,40.02221651305194,74.72526180981608
1.0,45.254186320473664,82.9158150608402
1.0,52.01785999135246,73.24919184645336
1.0,36.03374052515228,59.68014141505267
1.0,49.31464554040735,76.1045296173017
1.0,39.32644063549318,67.75977325746396
1.0,54.15562094168335,81.39824509884495
1.0,52.696552761053326,79.07619521714837
1.0,52.36336738108093,77.37051103008419
1.0,45.69977189836154,57.58732118445055
1.0,50.5853716132274,67.01679627246678
1.0,37.2227013473532,70.87037005136284
1.0,43.93737069569307,70.72727838781071
1.0,50.930286165374426,63.09644360416856
1.0,54.93177685566474,85.94421293407365
1.0,53.57487976852831,90.75254900049876
1.0,62.02914734908581,63.185514374874735
1.0,59.48876922889947,81.27090491573976
1.0,43.13419208172586,74.95196982216478
1.0,39.81246408223391,78.57089854231164
1.0,41.18760161840635,80.86297550268274
1.0,57.242573243557416,66.14039329197131
1.0,41.059732542869696,76.11107075430431
1.0,39.80182716674351,70.68484681802651
1.0,50.72464384973864,76.59251782251782
1.0,44.35106382280336,82.14639451353318
1.0,47.20624373851449,81.69050901407292
1.0,49.72176235205464,77.85859855381506
1.0,34.48030566013514,77.25553577741296
1.0,41.80645750573117,45.03690255228884
1.0,45.13863031721266,77.48609363292769
1.0,55.94889333806987,83.85568365831551
1.0,65.42542446870736,75.36317352523976
1.0,53.36184511339939,75.60297193215615
1.0,47.67208841882108,59.78514033539719
1.0,49.89283236774784,80.43931933268695
1.0,58.23219286074101,87.47314299378273
1.0,43.352967276634885,68.32270951411066
1.0,65.94462656984157,70.75836343069498
1.0,34.30883546173892,56.85734183710707
1.0,44.80271800440786,73.93982241762788
1.0,38.58468693018118,61.16418725327642
1.0,58.20988930502044,86.09395134625365
1.0,40.404605261902894,60.90939403318953
1.0,56.527237323010354,79.19855681717146
1.0,45.73450647859587,77.38192769545677
1.0,53.47723872792936,68.74374911635896
1.0,57.427452132426346,87.92282035263064
1.0,38.96712914230076,87.46231088059376
1.0,82.45009610414145,76.28326474907149
1.0,49.29116518350583,72.80954113526252
1.0,36.972830067321865,70.89601631471906
1.0,57.24442694989366,75.87229322591949
1.0,58.36458990677133,82.37113372979277
1.0,32.000035935817465,66.10682558176336
1.0,61.13493115411782,68.31756599945612
1.0,31.725836462212524,70.49550443355389
1.0,54.81679735848439,83.19473804988871
1.0,47.55562757167612,73.5244151077827
1.0,66.08665211910386,77.36643277588719
2.0,49.75093874565387,19.83996558624285
2.0,72.13895050905525,20.757150618204967
2.0,60.725928491138205,7.107542651989096
2.0,59.37653812367204,8.100057594252572
2.0,45.454412337050776,10.779460460812114
2.0,54.598260458849886,15.673657017225612
2.0,51.75399752663616,35.44174551992713
2.0,26.30194450164922,17.352538168443104
2.0,22.66613840882732,29.157490156465435
2.0,51.99567139637766,44.79046404415049
2.0,62.088727076926894,1.5868541044821145
2.0,48.93685285470849,46.41186870344907
2.0,47.1538248933452,9.824050546861828
2.0,24.891311651619542,22.665863836832187
2.0,48.1322087048098,42.871474633836144
2.0,51.7676595118396,38.150441857558526
2.0,35.21016567434208,18.76464025244138
2.0,60.87756393802877,18.353889133869004
2.0,65.24453912080664,31.944382980454613
2.0,43.40352763241344,10.710796795941889
2.0,37.14168642125766,25.07177493141773
2.0,68.11762904544109,25.121226051637464
2.0,43.45926524578367,24.094508389460188
2.0,55.996419787263015,8.085074415538685
2.0,47.27960105140132,21.23445200321664
2.0,26.632581617261547,32.75169949178205
2.0,48.57479714491105,17.78436352807781
2.0,46.26588091418217,28.395692509729717
2.0,47.58653679675984,14.988057138034003
2.0,60.54403435393054,27.579197405409644
2.0,54.97871701102324,19.033207587317424
2.0,41.20400496224065,38.57057768459842
2.0,46.1491096984261,24.175901202214103
2.0,60.95398494362257,3.3269419376625287
2.0,45.43680155841007,11.337940922509617
2.0,54.8182704801733,36.02354193040445
2.0,50.92159209403594,27.3691951625042
2.0,51.30456585294648,22.884577477810357
2.0,37.459090785678896,18.922918527377348
2.0,42.97314593508879,8.889628949362848
2.0,49.86700620836509,20.415281634136868
2.0,43.97083459504888,29.70334029467026
2.0,56.81933367192097,18.04099058745842
2.0,51.40363670322343,32.94644459785399
2.0,43.63884139257658,10.15662467073232
2.0,58.55870247644778,13.24047268699192
2.0,72.55397767098103,20.50748390161624
2.0,61.13550817436662,26.249663431723665
2.0,42.99086370388756,26.764824691375733
2.0,49.945978973142914,26.37747725108369
2.0,59.473644890478255,23.705225330134716
2.0,39.7647692157621,21.68852359973979
2.0,48.607053363774256,21.606113175306053
2.0,48.66567707045417,39.39917054354997
2.0,61.694701745097,40.93359719211942
2.0,78.96341149612547,15.351735315576336
2.0,50.97026721897063,22.842077945523503
2.0,48.55498949808349,30.91676763647688
2.0,57.08159451582459,35.35970902153345
2.0,35.55693022503168,26.24348201194365
2.0,62.64475004940319,27.30797535874832
2.0,50.759207592950936,23.38542638459311
2.0,26.329624569303405,33.67019941915558
2.0,50.81679489114904,22.31370084252772
2.0,55.91168622946513,31.113183331497865
2.0,71.09698573449137,17.809199362717244
2.0,46.40578162089704,27.69931938239879
2.0,32.64172944591962,3.8287259127620814
2.0,49.13850451433144,31.2210569292024
2.0,55.44824221523353,16.782765214588093
2.0,45.3018242152136,31.77907856050345
2.0,63.74400488171406,14.175034900637469
2.0,63.41184392437792,16.972667351180597
2.0,48.1526032411383,23.31441454873179
2.0,48.44841403969737,25.225331690415075
2.0,62.01879155555756,23.275998757078607
2.0,49.795436944980686,34.52258900585812
2.0,46.17788023695193,15.764599202732176
2.0,52.91475598596208,30.10097779556856
2.0,35.83472630182256,40.93170589331571
2.0,49.03275537012026,15.101185185112977
2.0,42.46603310541887,60.20363429162261
2.0,37.53670075363773,22.67185601887062
2.0,65.45605224600273,26.296017275739835
2.0,55.0339557303153,14.847154581339035
2.0,46.90573046431633,33.264770105236195
2.0,58.26359851345068,31.825347518564868
2.0,50.985023314564565,27.788489339588686
2.0,60.73763461280512,20.782133842220656
2.0,50.51054741598328,30.540370799783
2.0,43.81554063518014,28.92861668310906
2.0,50.56237206378168,18.25660946605079
2.0,45.76612559609445,34.7188831002943
2.0,43.01906918025075,44.58046824049393
2.0,62.1272954438881,13.961028838679926
2.0,46.62874246381021,30.67062395880036
2.0,50.7078983366093,14.999759912693513
2.0,40.4548942159661,20.251059872524387
2.0,46.53522382063177,14.909219519535286
2.0,62.10435964093776,22.33932966156179
2.0,63.59613610687513,37.13164234157456
2.0,39.2364316493732,18.949710359593524
2.0,59.45876885952836,19.918526963608294
2.0,30.54482407420748,31.18593126773643
2.0,54.154761805967055,30.456721068217163
2.0,39.25732541103915,14.064711162419403
2.0,49.31590776859923,34.457051897326146
2.0,45.38103779882599,34.6278519861748
2.0,64.08720605467303,28.143831929942724
2.0,44.53810702686746,35.20302869255357
2.0,60.17708128082304,36.55834440463032
2.0,46.57091690122361,31.753752169493723
2.0,64.91317312179858,36.398027683785614
2.0,49.84461203210528,39.804755113372856
2.0,41.61895896012577,17.108428303674145
2.0,60.3423839842738,45.039735549301085
2.0,57.61202239856778,14.318248565551968
2.0,55.799843403568765,14.135606091340216
2.0,63.49977847829422,30.328942330598203
2.0,53.42979666600466,41.898862231860846
2.0,39.76958010801835,30.56494289613667
2.0,57.14943208547699,31.482840330018764
2.0,56.73387232664066,16.980771289891777
2.0,52.39027320653554,12.844028458737547
2.0,58.9950541177024,47.88044316098828
2.0,56.517446202583805,23.341265829782724
2.0,65.55825732109062,8.02811291963889
2.0,60.11434471033004,28.033957340973444
2.0,63.74600900378137,11.33493609841648
2.0,44.98411389845744,42.79334025342284
2.0,59.56988517887844,28.87998889686234
2.0,43.24497426621812,45.82548574597651
2.0,48.76680332037292,19.59206743874141
2.0,32.02503944792434,32.00457995020108
2.0,46.4700000081612,23.693901552072152
2.0,40.3406799127569,18.21823498131769
2.0,37.83136826223959,31.05314581425708
2.0,53.58861881810316,11.841789476404774
2.0,42.072654091844335,7.771546912107283
2.0,50.37180502176338,25.0017068201551
2.0,35.47430293270947,9.11419501327504
2.0,54.5434488491231,31.985857255746645
2.0,52.95645660586455,39.01449693547448
2.0,31.853281912238227,13.325081347895884
2.0,60.31762871504404,16.665914167981157
2.0,57.9923238973935,34.18686151438292
2.0,54.59675348763938,36.598461121063565
2.0,43.19399361820397,30.39838644797617
2.0,63.461813933745006,50.7339982764471
